weekday,cam,hour,count
1,409,1,149
1,409,2,128
1,409,3,91
1,409,4,117
1,409,5,638
1,409,6,900
1,409,7,1350
1,409,8,2531
1,409,9,2627
1,409,10,2701
1,409,11,3349
1,409,12,4102
1,409,13,4095
1,409,14,4118
1,409,15,4214
1,409,16,4045
1,409,17,4065
1,409,18,3959
1,409,19,3026
1,409,20,2291
1,409,21,605
1,409,22,439
1,409,23,321
1,410,0,119
1,410,1,80
1,410,2,79
1,410,3,81
1,410,4,86
1,410,5,171
1,410,6,254
1,410,7,443
1,410,8,847
1,410,9,693
1,410,10,369
1,410,11,447
1,410,12,739
1,410,13,865
1,410,14,715
1,410,15,707
1,410,16,639
1,410,17,888
1,410,18,1045
1,410,19,754
1,410,20,733
1,410,21,438
1,410,22,480
1,410,23,294
1,412,0,91
1,412,1,63
1,412,2,62
1,412,3,35
1,412,4,36
1,412,5,103
1,412,6,229
1,412,7,418
1,412,8,697
1,412,9,654
1,412,10,342
1,412,11,216
1,412,12,314
1,412,13,410
1,412,14,480
1,412,15,560
1,412,16,523
1,412,17,697
1,412,18,717
1,412,19,378
1,412,20,295
1,412,21,204
1,412,22,172
1,412,23,146
1,413,0,397
1,413,1,272
1,413,2,249
1,413,3,273
1,413,4,298
1,413,5,547
1,413,6,1153
1,413,7,1738
1,413,8,2649
1,413,9,2327
1,413,10,1766
1,413,11,1770
1,413,12,2286
1,413,13,2265
1,413,14,2283
1,413,15,2274
1,413,16,2390
1,413,17,2814
1,413,18,2354
1,413,19,1794
1,413,20,1611
1,413,21,950
1,413,22,869
1,413,23,660
1,414,0,452
1,414,1,370
1,414,2,301
1,414,3,252
1,414,4,232
1,414,5,410
1,414,6,664
1,414,7,1035
1,414,8,1205
1,414,9,1493
1,414,10,1441
1,414,11,1625
1,414,12,1998
1,414,13,1925
1,414,14,1901
1,414,15,2240
1,414,16,2239
1,414,17,2544
1,414,18,2526
1,414,19,2133
1,414,20,1987
1,414,21,902
1,414,22,681
1,414,23,503
1,415,0,530
1,415,1,234
1,415,2,160
1,415,3,127
1,415,4,156
1,415,5,809
1,415,6,1647
1,415,7,2532
1,415,8,3683
1,415,9,3434
1,415,10,3161
1,415,11,3390
1,415,12,3702
1,415,13,4099
1,415,14,4152
1,415,15,4606
1,415,16,4583
1,415,17,4690
1,415,18,4172
1,415,19,3259
1,415,20,2642
1,415,21,1186
1,415,22,1052
1,415,23,812
1,416,0,442
1,416,1,359
1,416,2,231
1,416,3,200
1,416,4,301
1,416,5,597
1,416,6,798
1,416,7,1055
1,416,8,1312
1,416,9,830
1,416,10,780
1,416,11,906
1,416,12,898
1,416,13,877
1,416,14,830
1,416,15,961
1,416,16,1241
1,416,17,1175
1,416,18,1404
1,416,19,1294
1,416,20,978
1,416,21,690
1,416,22,653
1,416,23,601
1,419,0,123
1,419,1,119
1,419,2,59
1,419,3,90
1,419,4,71
1,419,5,219
1,419,6,612
1,419,7,934
1,419,8,1068
1,419,9,1138
1,419,10,1022
1,419,11,944
1,419,12,1252
1,419,13,1253
1,419,14,1196
1,419,15,1170
1,419,16,1126
1,419,17,1233
1,419,18,1160
1,419,19,972
1,419,20,660
1,419,21,209
1,419,22,175
1,419,23,174
1,420,0,593
1,420,1,499
1,420,2,439
1,420,3,386
1,420,4,346
1,420,5,558
1,420,6,1136
1,420,7,1707
1,420,8,2214
1,420,9,2039
1,420,10,1708
1,420,11,1812
1,420,12,2057
1,420,13,2356
1,420,14,2200
1,420,15,2273
1,420,16,2791
1,420,17,3480
1,420,18,3361
1,420,19,2437
1,420,20,1944
1,420,21,995
1,420,22,1020
1,420,23,836
1,421,0,712
1,421,1,563
1,421,2,504
1,421,3,548
1,421,4,561
1,421,5,620
1,421,6,994
1,421,7,1480
1,421,8,2322
1,421,9,2158
1,421,10,1572
1,421,11,1610
1,421,12,2180
1,421,13,2576
1,421,14,2538
1,421,15,2382
1,421,16,2698
1,421,17,2954
1,421,18,3196
1,421,19,2578
1,421,20,2187
1,421,21,1496
1,421,22,1225
1,421,23,867
1,426,0,51
1,426,1,30
1,426,2,17
1,426,3,17
1,426,4,22
1,426,5,83
1,426,6,155
1,426,7,423
1,426,8,466
1,426,9,650
1,426,10,616
1,426,11,701
1,426,12,686
1,426,13,749
1,426,14,743
1,426,15,752
1,426,16,769
1,426,17,933
1,426,18,857
1,426,19,517
1,426,20,473
1,426,21,299
1,426,22,156
1,426,23,104
1,427,0,111
1,427,1,84
1,427,2,48
1,427,3,52
1,427,4,71
1,427,5,146
1,427,6,345
1,427,7,517
1,427,8,986
1,427,9,910
1,427,10,832
1,427,11,880
1,427,12,939
1,427,13,1093
1,427,14,1064
1,427,15,1036
1,427,16,1149
1,427,17,1270
1,427,18,1174
1,427,19,953
1,427,20,870
1,427,21,249
1,427,22,182
1,427,23,146
1,430,0,197
1,430,1,177
1,430,2,141
1,430,3,146
1,430,4,124
1,430,5,280
1,430,6,317
1,430,7,357
1,430,8,429
1,430,9,512
1,430,10,440
1,430,11,469
1,430,12,861
1,430,13,980
1,430,14,886
1,430,15,878
1,430,16,777
1,430,17,886
1,430,18,880
1,430,19,828
1,430,20,969
1,430,21,517
1,430,22,436
1,430,23,318
1,432,0,92
1,432,1,62
1,432,2,52
1,432,3,53
1,432,4,63
1,432,5,348
1,432,6,868
1,432,7,1229
1,432,8,2238
1,432,9,2583
1,432,10,2179
1,432,11,2011
1,432,12,2800
1,432,13,3361
1,432,14,2393
1,432,15,1917
1,432,16,1760
1,432,17,1376
1,432,18,1026
1,432,19,879
1,432,20,806
1,432,21,201
1,432,22,187
1,432,23,135
1,433,0,136
1,433,1,99
1,433,2,94
1,433,3,66
1,433,4,90
1,433,5,365
1,433,6,360
1,433,7,924
1,433,8,1686
1,433,9,1955
1,433,10,1837
1,433,11,1857
1,433,12,1979
1,433,13,1935
1,433,14,1965
1,433,15,2007
1,433,16,1949
1,433,17,2091
1,433,18,2035
1,433,19,1428
1,433,20,1275
1,433,21,467
1,433,22,357
1,433,23,237
1,445,0,212
1,445,1,124
1,445,2,112
1,445,3,106
1,445,4,138
1,445,5,510
1,445,6,1081
1,445,7,2142
1,445,8,2934
1,445,9,2812
1,445,10,2325
1,445,11,2602
1,445,12,3461
1,445,13,4025
1,445,14,3565
1,445,15,3453
1,445,16,3635
1,445,17,3771
1,445,18,3165
1,445,19,2057
1,445,20,1764
1,445,21,519
1,445,22,410
1,445,23,293
1,446,0,97
1,446,1,69
1,446,2,49
1,446,3,54
1,446,4,40
1,446,5,58
1,446,6,68
1,446,7,93
1,446,8,208
1,446,9,114
1,446,10,90
1,446,11,78
1,446,12,79
1,446,13,138
1,446,14,136
1,446,15,234
1,446,16,146
1,446,17,96
1,446,18,138
1,446,19,59
1,446,20,93
1,446,21,75
1,446,22,120
1,446,23,103
1,452,0,43
1,452,1,26
1,452,2,8
1,452,3,22
1,452,4,9
1,452,5,111
1,452,6,300
1,452,7,415
1,452,8,599
1,452,9,744
1,452,10,1158
1,452,11,1644
1,452,12,1958
1,452,13,2030
1,452,14,2201
1,452,15,2112
1,452,16,2062
1,452,17,1980
1,452,18,1937
1,452,19,1650
1,452,20,1650
1,452,21,126
1,452,22,93
1,452,23,75
1,459,0,157
1,459,1,46
1,459,2,308
1,459,3,285
1,459,4,285
1,459,5,262
1,459,6,293
1,459,7,714
1,459,8,1325
1,459,9,1417
1,459,10,1336
1,459,11,1324
1,459,12,1466
1,459,13,1465
1,459,14,1583
1,459,15,1537
1,459,16,1790
1,459,17,1946
1,459,18,2083
1,459,19,1524
1,459,20,1381
1,459,21,371
1,459,22,292
1,459,23,192
1,472,0,351
1,472,1,266
1,472,2,238
1,472,3,207
1,472,4,263
1,472,5,334
1,472,6,370
1,472,7,586
1,472,8,873
1,472,9,812
1,472,10,713
1,472,11,647
1,472,12,743
1,472,13,706
1,472,14,658
1,472,15,598
1,472,16,664
1,472,17,843
1,472,18,898
1,472,19,829
1,472,20,799
1,472,21,589
1,472,22,553
1,472,23,513
1,473,0,144
1,473,1,101
1,473,2,64
1,473,3,79
1,473,4,94
1,473,5,173
1,473,6,427
1,473,7,748
1,473,8,997
1,473,9,1021
1,473,10,844
1,473,11,732
1,473,12,940
1,473,13,1135
1,473,14,1129
1,473,15,1222
1,473,16,1169
1,473,17,1364
1,473,18,1336
1,473,19,998
1,473,20,863
1,473,21,380
1,473,22,293
1,473,23,233
1,474,0,111
1,474,1,103
1,474,2,138
1,474,3,131
1,474,4,108
1,474,5,93
1,474,6,135
1,474,7,271
1,474,8,264
1,474,9,307
1,474,10,323
1,474,11,294
1,474,12,311
1,474,13,248
1,474,14,278
1,474,15,310
1,474,16,226
1,474,17,265
1,474,18,272
1,474,19,213
1,474,20,200
1,474,21,127
1,474,22,100
1,474,23,86
1,475,0,2450
1,475,1,1493
1,475,2,810
1,475,3,571
1,475,4,466
1,475,5,1077
1,475,6,2287
1,475,7,3413
1,475,8,4396
1,475,9,4952
1,475,10,3842
1,475,11,3749
1,475,12,4452
1,475,13,4811
1,475,14,5628
1,475,15,5505
1,475,16,5772
1,475,17,6023
1,475,18,5176
1,475,19,3916
1,475,20,3740
1,475,21,3249
1,475,22,3358
1,475,23,3148
1,489,0,418
1,489,1,328
1,489,2,242
1,489,3,288
1,489,4,326
1,489,5,796
1,489,6,1761
1,489,7,2986
1,489,8,4173
1,489,9,4139
1,489,10,3547
1,489,11,3541
1,489,12,4542
1,489,13,4783
1,489,14,4560
1,489,15,4584
1,489,16,4479
1,489,17,5375
1,489,18,5120
1,489,19,4020
1,489,20,2830
1,489,21,1188
1,489,22,1008
1,489,23,804
1,495,0,618
1,495,1,454
1,495,2,285
1,495,3,214
1,495,4,219
1,495,5,417
1,495,6,868
1,495,7,1353
1,495,8,1962
1,495,9,1932
1,495,10,1669
1,495,11,1905
1,495,12,2330
1,495,13,2436
1,495,14,2234
1,495,15,2510
1,495,16,2458
1,495,17,2520
1,495,18,2746
1,495,19,2240
1,495,20,2112
1,495,21,1399
1,495,22,1194
1,495,23,999
1,500,0,640
1,500,1,439
1,500,2,300
1,500,3,250
1,500,4,316
1,500,5,478
1,500,6,1101
1,500,7,1866
1,500,8,3052
1,500,9,3112
1,500,10,2740
1,500,11,2838
1,500,12,3386
1,500,13,3671
1,500,14,4197
1,500,15,4771
1,500,16,4806
1,500,17,4721
1,500,18,4795
1,500,19,3807
1,500,20,3606
1,500,21,1658
1,500,22,1329
1,500,23,1026
1,501,0,1584
1,501,1,943
1,501,2,715
1,501,3,461
1,501,4,582
1,501,5,1551
1,501,6,4513
1,501,7,6331
1,501,8,7281
1,501,9,6367
1,501,10,5655
1,501,11,5669
1,501,12,6135
1,501,13,6070
1,501,14,5805
1,501,15,6016
1,501,16,6423
1,501,17,6516
1,501,18,6132
1,501,19,4759
1,501,20,3918
1,501,21,2708
1,501,22,2365
1,501,23,1894
1,502,0,281
1,502,1,208
1,502,2,156
1,502,3,123
1,502,4,97
1,502,5,365
1,502,6,518
1,502,7,672
1,502,8,960
1,502,9,912
1,502,10,667
1,502,11,750
1,502,12,973
1,502,13,997
1,502,14,906
1,502,15,856
1,502,16,881
1,502,17,983
1,502,18,1357
1,502,19,1342
1,502,20,1145
1,502,21,636
1,502,22,546
1,502,23,374
1,503,0,463
1,503,1,286
1,503,2,247
1,503,3,190
1,503,4,197
1,503,5,544
1,503,6,954
1,503,7,1360
1,503,8,2049
1,503,9,2137
1,503,10,2030
1,503,11,2161
1,503,12,2635
1,503,13,3160
1,503,14,3026
1,503,15,2928
1,503,16,2983
1,503,17,3147
1,503,18,3186
1,503,19,2736
1,503,20,2499
1,503,21,1117
1,503,22,865
1,503,23,679
1,504,0,267
1,504,1,147
1,504,2,61
1,504,3,59
1,504,4,72
1,504,5,460
1,504,6,1281
1,504,7,2170
1,504,8,3337
1,504,9,3423
1,504,10,2645
1,504,11,3208
1,504,12,3901
1,504,13,3778
1,504,14,3608
1,504,15,3869
1,504,16,3742
1,504,17,4036
1,504,18,3845
1,504,19,2939
1,504,20,2412
1,504,21,922
1,504,22,721
1,504,23,502
1,506,0,304
1,506,1,208
1,506,2,215
1,506,3,168
1,506,4,156
1,506,5,734
1,506,6,1809
1,506,7,2396
1,506,8,3064
1,506,9,3419
1,506,10,3019
1,506,11,3040
1,506,12,3280
1,506,13,3373
1,506,14,3447
1,506,15,3834
1,506,16,3746
1,506,17,3574
1,506,18,3714
1,506,19,3284
1,506,20,2485
1,506,21,657
1,506,22,633
1,506,23,485
1,507,0,65
1,507,1,46
1,507,2,26
1,507,3,23
1,507,4,22
1,507,5,164
1,507,6,400
1,507,7,567
1,507,8,830
1,507,9,861
1,507,10,693
1,507,11,667
1,507,12,749
1,507,13,978
1,507,14,890
1,507,15,915
1,507,16,876
1,507,17,1078
1,507,18,1261
1,507,19,963
1,507,20,901
1,507,21,185
1,507,22,138
1,507,23,100
1,508,0,309
1,508,1,223
1,508,2,132
1,508,3,104
1,508,4,120
1,508,5,439
1,508,6,1021
1,508,7,1443
1,508,8,2332
1,508,9,1886
1,508,10,1656
1,508,11,1764
1,508,12,2133
1,508,13,2531
1,508,14,2397
1,508,15,2219
1,508,16,2056
1,508,17,2393
1,508,18,2385
1,508,19,2082
1,508,20,1965
1,508,21,727
1,508,22,565
1,508,23,473
1,509,0,753
1,509,1,590
1,509,2,428
1,509,3,403
1,509,4,447
1,509,5,726
1,509,6,1241
1,509,7,1661
1,509,8,2439
1,509,9,2549
1,509,10,2279
1,509,11,2515
1,509,12,2949
1,509,13,3164
1,509,14,3064
1,509,15,3275
1,509,16,3271
1,509,17,3225
1,509,18,3349
1,509,19,2759
1,509,20,2795
1,509,21,1637
1,509,22,1402
1,509,23,966
1,510,0,160
1,510,1,134
1,510,2,134
1,510,3,168
1,510,4,161
1,510,5,303
1,510,6,641
1,510,7,1188
1,510,8,1936
1,510,9,1992
1,510,10,1647
1,510,11,1779
1,510,12,2220
1,510,13,2420
1,510,14,2413
1,510,15,2276
1,510,16,2420
1,510,17,2671
1,510,18,2983
1,510,19,2260
1,510,20,1807
1,510,21,477
1,510,22,379
1,510,23,242
1,511,0,156
1,511,1,98
1,511,2,71
1,511,3,41
1,511,4,43
1,511,5,379
1,511,6,781
1,511,7,1269
1,511,8,1906
1,511,9,1970
1,511,10,1639
1,511,11,1629
1,511,12,2077
1,511,13,2180
1,511,14,1971
1,511,15,1996
1,511,16,1958
1,511,17,2320
1,511,18,2587
1,511,19,1894
1,511,20,1744
1,511,21,646
1,511,22,459
1,511,23,303
1,517,0,202
1,517,1,137
1,517,2,126
1,517,3,148
1,517,4,141
1,517,5,275
1,517,6,375
1,517,7,566
1,517,8,1200
1,517,9,1338
1,517,10,1420
1,517,11,1369
1,517,12,1284
1,517,13,1307
1,517,14,1283
1,517,15,1120
1,517,16,1166
1,517,17,1259
1,517,18,1266
1,517,19,1132
1,517,20,1116
1,517,21,394
1,517,22,292
1,517,23,265
1,519,0,278
1,519,1,239
1,519,2,312
1,519,3,286
1,519,4,281
1,519,5,363
1,519,6,777
1,519,7,1087
1,519,8,1491
1,519,9,1497
1,519,10,1217
1,519,11,1169
1,519,12,1333
1,519,13,1427
1,519,14,1215
1,519,15,1269
1,519,16,1443
1,519,17,1638
1,519,18,1713
1,519,19,1502
1,519,20,1202
1,519,21,522
1,519,22,366
1,519,23,284
1,523,0,1017
1,523,1,524
1,523,2,408
1,523,3,290
1,523,4,302
1,523,5,1011
1,523,6,2337
1,523,7,4440
1,523,8,6176
1,523,9,5746
1,523,10,4373
1,523,11,4917
1,523,12,6003
1,523,13,5961
1,523,14,5707
1,523,15,5670
1,523,16,5235
1,523,17,5167
1,523,18,4960
1,523,19,4673
1,523,20,3852
1,523,21,2170
1,523,22,1895
1,523,23,1476
1,528,0,250
1,528,1,176
1,528,2,175
1,528,3,180
1,528,4,164
1,528,5,500
1,528,6,1551
1,528,7,2835
1,528,8,4085
1,528,9,3369
1,528,10,2094
1,528,11,2987
1,528,12,4389
1,528,13,4593
1,528,14,3577
1,528,15,3289
1,528,16,3353
1,528,17,3875
1,528,18,3280
1,528,19,1989
1,528,20,1188
1,528,21,505
1,528,22,473
1,528,23,287
1,531,0,221
1,531,1,131
1,531,2,80
1,531,3,73
1,531,4,69
1,531,5,338
1,531,6,856
1,531,7,1361
1,531,8,2091
1,531,9,2039
1,531,10,1584
1,531,11,1877
1,531,12,2837
1,531,13,2997
1,531,14,2725
1,531,15,2710
1,531,16,2433
1,531,17,2858
1,531,18,2973
1,531,19,2148
1,531,20,1898
1,531,21,808
1,531,22,622
1,531,23,383
1,535,0,915
1,535,1,474
1,535,2,269
1,535,3,214
1,535,4,163
1,535,5,561
1,535,6,1387
1,535,7,2115
1,535,8,3348
1,535,9,3823
1,535,10,3467
1,535,11,4088
1,535,12,5599
1,535,13,6582
1,535,14,7060
1,535,15,6593
1,535,16,7011
1,535,17,7114
1,535,18,7090
1,535,19,6057
1,535,20,5177
1,535,21,3053
1,535,22,2548
1,535,23,1801
1,542,0,486
1,542,1,323
1,542,2,250
1,542,3,300
1,542,4,329
1,542,5,451
1,542,6,1397
1,542,7,2236
1,542,8,3183
1,542,9,2496
1,542,10,2033
1,542,11,2181
1,542,12,2716
1,542,13,3080
1,542,14,3143
1,542,15,3110
1,542,16,3110
1,542,17,3641
1,542,18,3478
1,542,19,2903
1,542,20,2652
1,542,21,1821
1,542,22,1450
1,542,23,845
1,544,0,305
1,544,1,245
1,544,2,195
1,544,3,154
1,544,4,152
1,544,5,447
1,544,6,667
1,544,7,779
1,544,8,828
1,544,9,719
1,544,10,611
1,544,11,671
1,544,12,786
1,544,13,740
1,544,14,724
1,544,15,647
1,544,16,613
1,544,17,717
1,544,18,678
1,544,19,592
1,544,20,626
1,544,21,401
1,544,22,314
1,544,23,303
1,545,0,555
1,545,1,501
1,545,2,484
1,545,3,451
1,545,4,463
1,545,5,441
1,545,6,491
1,545,7,557
1,545,8,667
1,545,9,856
1,545,10,868
1,545,11,998
1,545,12,1008
1,545,13,1049
1,545,14,1148
1,545,15,1019
1,545,16,1013
1,545,17,1034
1,545,18,1039
1,545,19,905
1,545,20,1029
1,545,21,738
1,545,22,588
1,545,23,544
1,547,0,211
1,547,1,198
1,547,2,157
1,547,3,144
1,547,4,179
1,547,5,162
1,547,6,165
1,547,7,174
1,547,8,106
1,547,9,106
1,547,10,136
1,547,11,175
1,547,12,185
1,547,13,162
1,547,14,185
1,547,15,214
1,547,16,174
1,547,17,189
1,547,18,258
1,547,19,194
1,547,20,254
1,547,21,295
1,547,22,293
1,547,23,272
1,548,0,323
1,548,1,274
1,548,2,216
1,548,3,233
1,548,4,229
1,548,5,572
1,548,6,555
1,548,7,291
1,548,8,357
1,548,9,436
1,548,10,387
1,548,11,414
1,548,12,528
1,548,13,655
1,548,14,727
1,548,15,720
1,548,16,581
1,548,17,661
1,548,18,717
1,548,19,694
1,548,20,832
1,548,21,482
1,548,22,465
1,548,23,427
1,550,0,15
1,550,1,12
1,550,2,14
1,550,3,10
1,550,4,11
1,550,5,179
1,550,6,360
1,550,7,771
1,550,8,1624
1,550,9,2091
1,550,10,1365
1,550,11,1065
1,550,12,1558
1,550,13,1859
1,550,14,1664
1,550,15,1572
1,550,16,1769
1,550,17,2339
1,550,18,2236
1,550,19,1597
1,550,20,1162
1,550,21,96
1,550,22,97
1,550,23,25
1,551,0,135
1,551,1,138
1,551,2,78
1,551,3,81
1,551,4,87
1,551,5,162
1,551,6,495
1,551,7,986
1,551,8,1488
1,551,9,1341
1,551,10,1224
1,551,11,1331
1,551,12,1581
1,551,13,1765
1,551,14,1490
1,551,15,1372
1,551,16,1696
1,551,17,2042
1,551,18,1893
1,551,19,1541
1,551,20,1151
1,551,21,453
1,551,22,410
1,551,23,325
1,552,0,304
1,552,1,264
1,552,2,298
1,552,3,303
1,552,4,321
1,552,5,469
1,552,6,738
1,552,7,978
1,552,8,1361
1,552,9,1152
1,552,10,903
1,552,11,1143
1,552,12,1168
1,552,13,1180
1,552,14,975
1,552,15,1068
1,552,16,989
1,552,17,1274
1,552,18,1185
1,552,19,785
1,552,20,766
1,552,21,422
1,552,22,393
1,552,23,341
1,715,0,267
1,715,1,238
1,715,2,207
1,715,3,176
1,715,4,239
1,715,5,327
1,715,6,79
1,715,7,61
1,715,8,63
1,715,9,62
1,715,10,60
1,715,11,63
1,715,12,97
1,715,13,118
1,715,14,85
1,715,15,138
1,715,16,104
1,715,17,86
1,715,18,80
1,715,19,105
1,715,20,340
1,715,21,299
1,715,22,307
1,715,23,316
1,716,0,136
1,716,1,83
1,716,2,102
1,716,3,83
1,716,4,72
1,716,5,242
1,716,6,609
1,716,7,1987
1,716,8,2217
1,716,9,2577
1,716,10,1646
1,716,11,1194
1,716,12,2048
1,716,13,2050
1,716,14,1626
1,716,15,1433
1,716,16,1459
1,716,17,1721
1,716,18,1700
1,716,19,862
1,716,20,876
1,716,21,391
1,716,22,289
1,716,23,237
1,717,0,774
1,717,1,565
1,717,2,537
1,717,3,418
1,717,4,352
1,717,5,295
1,717,6,452
1,717,7,864
1,717,8,1331
1,717,9,1452
1,717,10,1231
1,717,11,1432
1,717,12,2175
1,717,13,2241
1,717,14,2078
1,717,15,1896
1,717,16,2043
1,717,17,2567
1,717,18,3064
1,717,19,2215
1,717,20,2389
1,717,21,1723
1,717,22,1390
1,717,23,1133
1,722,0,523
1,722,1,299
1,722,2,203
1,722,3,244
1,722,4,224
1,722,5,425
1,722,6,1095
1,722,7,1739
1,722,8,2475
1,722,9,3011
1,722,10,2741
1,722,11,2619
1,722,12,3163
1,722,13,3553
1,722,14,3588
1,722,15,3622
1,722,16,3766
1,722,17,3892
1,722,18,4238
1,722,19,3419
1,722,20,3243
1,722,21,1671
1,722,22,1262
1,722,23,919
1,725,0,311
1,725,1,185
1,725,2,162
1,725,3,95
1,725,4,102
1,725,5,150
1,725,6,299
1,725,7,489
1,725,8,704
1,725,9,791
1,725,10,627
1,725,11,684
1,725,12,1015
1,725,13,1033
1,725,14,859
1,725,15,919
1,725,16,870
1,725,17,966
1,725,18,954
1,725,19,593
1,725,20,683
1,725,21,549
1,725,22,521
1,725,23,469
1,789,0,578
1,789,1,439
1,789,2,318
1,789,3,246
1,789,4,170
1,789,5,400
1,789,6,1294
1,789,7,2023
1,789,8,2247
1,789,9,2231
1,789,10,2027
1,789,11,2145
1,789,12,2591
1,789,13,2811
1,789,14,2888
1,789,15,2912
1,789,16,2900
1,789,17,2938
1,789,18,2970
1,789,19,2754
1,789,20,2431
1,789,21,1214
1,789,22,1117
1,789,23,897
1,790,0,143
1,790,1,95
1,790,2,74
1,790,3,84
1,790,4,73
1,790,5,163
1,790,6,226
1,790,7,531
1,790,8,665
1,790,9,476
1,790,10,467
1,790,11,564
1,790,12,664
1,790,13,651
1,790,14,749
1,790,15,714
1,790,16,706
1,790,17,677
1,790,18,564
1,790,19,499
1,790,20,688
1,790,21,394
1,790,22,358
1,790,23,244
1,791,0,43
1,791,1,34
1,791,2,16
1,791,3,18
1,791,4,20
1,791,5,147
1,791,6,367
1,791,7,732
1,791,8,1176
1,791,9,842
1,791,10,776
1,791,11,905
1,791,12,845
1,791,13,927
1,791,14,1094
1,791,15,1266
1,791,16,1255
1,791,17,1042
1,791,18,919
1,791,19,775
1,791,20,755
1,791,21,81
1,791,22,79
1,791,23,51
1,794,0,184
1,794,1,134
1,794,2,126
1,794,3,95
1,794,4,79
1,794,5,200
1,794,6,489
1,794,7,1026
1,794,8,1288
1,794,9,1170
1,794,10,1067
1,794,11,1065
1,794,12,1370
1,794,13,1412
1,794,14,1338
1,794,15,1576
1,794,16,1644
1,794,17,1636
1,794,18,1698
1,794,19,1447
1,794,20,1285
1,794,21,585
1,794,22,609
1,794,23,342
1,827,0,591
1,827,1,473
1,827,2,449
1,827,3,446
1,827,4,454
1,827,5,517
1,827,6,625
1,827,7,678
1,827,8,965
1,827,9,881
1,827,10,834
1,827,11,871
1,827,12,1020
1,827,13,920
1,827,14,854
1,827,15,979
1,827,16,866
1,827,17,958
1,827,18,924
1,827,19,915
1,827,20,1159
1,827,21,902
1,827,22,810
1,827,23,792
1,828,0,162
1,828,1,107
1,828,2,120
1,828,3,133
1,828,4,129
1,828,5,300
1,828,6,528
1,828,7,638
1,828,8,845
1,828,9,969
1,828,10,918
1,828,11,946
1,828,12,1244
1,828,13,1288
1,828,14,1199
1,828,15,1212
1,828,16,1126
1,828,17,1228
1,828,18,1131
1,828,19,944
1,828,20,737
1,828,21,291
1,828,22,243
1,828,23,221
1,838,0,476
1,838,1,382
1,838,2,270
1,838,3,237
1,838,4,246
1,838,5,500
1,838,6,1324
1,838,7,2142
1,838,8,3481
1,838,9,3731
1,838,10,3637
1,838,11,2970
1,838,12,2993
1,838,13,3287
1,838,14,3080
1,838,15,2968
1,838,16,3225
1,838,17,3474
1,838,18,3530
1,838,19,2772
1,838,20,2259
1,838,21,833
1,838,22,715
1,838,23,583
1,845,0,407
1,845,1,278
1,845,2,234
1,845,3,178
1,845,4,166
1,845,5,305
1,845,6,576
1,845,7,817
1,845,8,1567
1,845,9,1294
1,845,10,1092
1,845,11,1044
1,845,12,1314
1,845,13,1179
1,845,14,1266
1,845,15,1224
1,845,16,1411
1,845,17,1583
1,845,18,1700
1,845,19,1596
1,845,20,1713
1,845,21,883
1,845,22,869
1,845,23,629
1,846,0,519
1,846,1,329
1,846,2,252
1,846,3,172
1,846,4,173
1,846,5,319
1,846,6,826
1,846,7,1041
1,846,8,1965
1,846,9,1893
1,846,10,1749
1,846,11,1565
1,846,12,2338
1,846,13,2311
1,846,14,2302
1,846,15,2338
1,846,16,2395
1,846,17,2608
1,846,18,2974
1,846,19,2663
1,846,20,2452
1,846,21,1107
1,846,22,1055
1,846,23,866
1,869,0,129
1,869,1,43
1,869,2,322
1,869,3,266
1,869,4,289
1,869,5,269
1,869,6,282
1,869,7,730
1,869,8,1340
1,869,9,1401
1,869,10,1324
1,869,11,1349
1,869,12,1428
1,869,13,1476
1,869,14,1541
1,869,15,1546
1,869,16,1772
1,869,17,1961
1,869,18,2122
1,869,19,1536
1,869,20,1399
1,869,21,357
1,869,22,309
1,869,23,201
1,891,0,989
1,891,1,925
1,891,2,666
1,891,3,293
1,891,4,275
1,891,5,629
1,891,6,1961
1,891,7,3486
1,891,8,3842
1,891,9,3491
1,891,10,2969
1,891,11,3434
1,891,12,3763
1,891,13,4075
1,891,14,4165
1,891,15,4348
1,891,16,4160
1,891,17,4191
1,891,18,3720
1,891,19,3025
1,891,20,2293
1,891,21,1804
1,891,22,1777
1,891,23,1174
1,893,0,11
1,893,1,10
1,893,2,5
1,893,3,3
1,893,4,3
1,893,5,112
1,893,6,114
1,893,7,124
1,893,8,144
1,893,9,142
1,893,10,118
1,893,11,53
1,893,12,63
1,893,13,59
1,893,14,69
1,893,15,70
1,893,16,130
1,893,17,165
1,893,18,84
1,893,19,68
1,893,20,105
1,893,21,30
1,893,22,23
1,893,23,32
1,899,0,4645
1,899,1,2660
1,899,2,1390
1,899,3,846
1,899,4,828
1,899,5,1327
1,899,6,2623
1,899,7,4391
1,899,8,5759
1,899,9,5905
1,899,10,5221
1,899,11,5728
1,899,12,7671
1,899,13,7623
1,899,14,8522
1,899,15,9322
1,899,16,9440
1,899,17,9899
1,899,18,9621
1,899,19,8665
1,899,20,8993
1,899,21,8415
1,899,22,8745
1,899,23,7261
1,928,0,209
1,928,1,176
1,928,2,172
1,928,3,126
1,928,4,124
1,928,5,175
1,928,6,367
1,928,7,633
1,928,8,772
1,928,9,671
1,928,10,494
1,928,11,545
1,928,12,731
1,928,13,729
1,928,14,799
1,928,15,848
1,928,16,896
1,928,17,982
1,928,18,1136
1,928,19,1035
1,928,20,811
1,928,21,344
1,928,22,286
1,928,23,238
1,985,0,382
1,985,1,208
